,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
617,8,5,3,6,1,2,9,5,1,1,51,0,2,1,1,4994,9,400,2,4,4,1,6,0,0,0,0,0,1,0,2,-1.0,1,0
619,10,2,1,0,1,1,11,4,1,1,28,0,6,2,5,10253,11,400,4,4,4,1,5,1,0,0,0,0,1,1,0,-1.0,2,0
624,4,1,1,13,1,6,5,1,1,1,54,0,0,0,1,8709,7,400,4,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,1,0
629,4,4,0,9,1,7,4,1,1,1,55,0,4,1,5,9719,2,400,3,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,2,0
631,4,2,2,6,1,1,5,3,1,1,54,1,0,0,1,1967,4,400,2,4,4,3,7,0,0,0,0,0,1,0,0,-1.0,1,0
636,6,4,1,17,1,2,6,1,1,1,43,1,1,0,5,8994,9,400,2,4,4,1,7,0,0,0,0,0,1,1,1,-1.0,2,0
644,8,5,3,13,1,5,7,1,1,1,35,0,2,1,2,7509,11,400,1,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
645,2,5,2,2,1,7,5,1,1,2,31,0,0,0,5,8287,12,400,4,4,4,5,5,1,0,0,0,0,1,1,0,-1.0,2,0
647,3,4,1,13,1,6,8,2,1,1,44,0,1,0,2,4840,2,400,1,4,4,3,6,0,0,0,1,0,1,0,1,-1.0,1,0
654,1,4,0,17,1,5,12,1,1,1,73,0,2,1,1,12593,10,400,2,4,4,1,7,0,0,0,3,0,1,2,2,-1.0,1,0
660,8,4,1,6,1,2,9,4,1,1,56,0,2,1,1,2619,2,400,3,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
664,11,4,4,6,1,2,12,4,1,2,25,1,1,0,1,11504,5,400,3,4,4,1,4,0,0,0,6,0,1,2,1,-1.0,1,0
665,9,3,1,17,1,2,10,3,1,1,65,0,2,1,1,3244,6,400,2,4,4,5,7,0,0,0,0,0,1,0,2,-1.0,1,0
675,4,2,5,13,1,6,5,2,1,1,38,0,0,0,5,4403,10,700,4,4,4,3,7,0,0,0,0,0,1,0,0,-1.0,2,0
676,3,3,4,13,1,2,4,3,1,1,43,1,1,0,1,5598,8,400,4,4,4,5,7,0,0,0,3,0,1,0,1,-1.0,1,0
678,7,2,3,17,1,5,1,2,1,1,55,0,0,0,1,7178,12,400,3,4,4,0,6,0,0,0,6,0,1,1,0,-1.0,1,0
680,4,5,0,11,1,5,4,1,1,1,30,0,6,2,2,11842,8,400,1,4,4,3,5,0,0,0,0,0,1,2,0,-1.0,1,0
683,4,1,2,2,1,2,5,1,1,1,36,0,2,1,2,14162,14,400,4,2,2,0,6,0,0,0,0,0,1,2,2,-1.0,1,0
686,4,1,4,9,1,6,5,2,1,1,55,0,0,0,1,104,14,400,3,4,4,0,7,0,0,0,6,0,1,0,0,-1.0,1,0
688,3,3,6,18,1,6,8,1,1,2,72,0,6,2,5,7771,6,400,4,4,4,5,7,0,0,0,1,4,2,1,0,-1.0,2,0
689,10,3,4,13,1,2,11,5,1,2,35,0,2,1,2,8480,14,400,4,4,4,1,6,1,0,0,3,0,1,1,2,-1.0,1,0
691,0,1,2,6,1,2,1,3,1,1,31,1,1,0,1,11195,12,400,2,4,4,1,5,0,0,0,6,0,1,1,1,-1.0,1,0
696,0,4,4,13,1,2,9,2,1,1,30,0,1,0,1,8900,2,400,2,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
703,0,5,2,9,1,2,9,1,1,1,46,0,0,0,1,11434,2,400,1,4,4,3,7,0,0,0,6,0,1,2,0,-1.0,1,0
709,5,3,2,13,1,2,6,3,1,1,38,0,1,0,1,1433,16,400,2,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
710,4,2,4,13,1,6,4,2,1,2,44,0,0,0,0,13608,2,400,4,4,4,3,6,0,0,0,1,0,1,2,0,-1.0,0,0
725,7,3,5,5,1,2,1,1,1,1,40,0,0,0,3,7158,12,400,4,4,4,1,6,0,0,0,1,0,1,1,0,-1.0,2,0
727,6,5,4,17,1,6,6,1,1,1,47,0,2,1,1,4148,9,400,4,4,4,1,6,0,0,0,0,0,1,0,2,-1.0,1,0
735,10,2,4,15,1,2,11,4,1,1,46,1,0,0,2,12858,4,400,3,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,1,0
737,9,3,6,9,1,2,10,3,1,1,66,0,2,1,0,14182,11,400,2,4,4,3,7,0,0,0,1,0,1,2,2,-1.0,0,0
741,1,3,5,17,1,5,2,3,1,1,32,0,1,0,1,11511,5,400,2,4,4,1,6,0,0,0,1,0,1,2,1,-1.0,1,0
742,1,5,5,17,1,1,12,1,1,1,55,0,1,0,1,10122,8,400,1,4,4,3,6,0,0,1,0,0,1,1,1,-1.0,1,0
745,7,5,4,2,1,2,1,1,1,1,40,1,1,0,1,2018,15,400,4,4,4,3,6,0,0,0,3,0,1,0,1,-1.0,1,0
747,10,5,2,9,1,2,10,1,1,1,63,0,2,1,1,5518,1,400,1,4,4,3,7,0,0,0,0,0,1,0,2,-1.0,1,0
748,6,5,5,6,1,7,6,2,1,1,35,0,2,1,1,1322,12,400,2,4,4,5,4,0,0,0,0,0,1,0,2,-1.0,1,0
750,4,5,3,6,1,5,4,1,1,1,31,0,2,1,2,851,1,400,4,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
765,6,5,0,2,1,2,6,2,1,1,49,1,1,0,2,7319,3,400,3,4,4,3,7,0,0,0,1,0,1,1,1,-1.0,1,0
767,0,2,3,6,1,2,1,2,1,1,30,1,2,1,1,7353,9,400,4,4,4,5,6,0,0,0,6,0,1,1,2,-1.0,1,0
768,3,2,0,6,1,3,4,2,1,1,55,0,1,0,1,1158,5,400,4,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
770,4,1,5,17,1,6,5,2,1,2,47,0,1,0,1,9071,12,400,1,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,1,1
775,4,4,1,9,1,1,4,1,1,1,46,1,1,0,1,10434,10,400,1,4,4,3,7,0,0,0,0,0,1,1,1,-1.0,1,0
784,8,5,6,5,1,5,7,1,1,2,30,1,2,1,2,9225,11,400,2,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
786,7,4,2,17,1,2,9,4,1,2,37,1,0,0,0,11314,11,400,1,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,0,0
787,2,1,1,17,1,6,3,2,1,1,37,0,1,0,2,1264,1,400,4,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
791,8,5,5,6,1,7,7,1,1,1,33,1,2,1,2,7801,6,400,1,4,4,1,6,0,0,0,0,0,1,1,2,-1.0,1,0
796,3,1,0,13,1,6,4,2,1,1,53,0,1,0,2,13784,10,400,1,4,4,1,7,0,0,0,1,0,1,2,1,-1.0,1,0
800,10,4,4,6,1,2,10,2,1,1,32,0,2,1,1,14732,9,400,2,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
802,0,1,1,13,1,7,1,1,1,1,69,1,0,0,1,4522,13,400,4,4,4,3,7,0,0,0,3,0,1,0,0,-1.0,1,0
803,6,3,1,13,1,2,7,3,1,1,35,0,1,0,1,7488,2,400,1,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
818,7,4,4,13,1,1,8,4,1,1,29,0,1,0,2,9237,3,400,4,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
819,3,1,3,13,1,5,4,2,1,2,39,0,1,0,1,8631,5,400,2,4,4,0,6,1,0,0,0,0,1,1,1,-1.0,1,0
820,2,1,4,17,1,2,3,2,1,1,51,1,2,1,1,3291,2,400,1,4,4,3,7,0,0,0,0,0,1,0,2,-1.0,1,0
823,9,3,4,13,1,1,10,3,1,1,72,0,2,1,1,7695,2,400,1,4,4,5,7,0,0,0,1,0,1,1,2,-1.0,1,0
832,7,4,4,6,1,2,1,1,1,2,0,0,2,1,5,5651,11,400,3,4,4,3,0,0,0,0,0,0,1,0,2,-1.0,2,0
838,4,2,3,6,1,1,5,3,1,1,41,0,2,1,2,275,9,400,3,4,4,0,6,0,0,0,0,0,1,0,2,-1.0,1,0
839,2,4,5,9,1,5,11,1,1,1,54,0,6,2,5,13901,16,400,3,4,4,0,6,0,0,0,6,0,1,2,0,-1.0,2,0
841,4,2,0,13,1,1,5,3,1,1,45,0,2,1,1,10363,1,400,4,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
842,3,1,5,13,1,5,4,2,1,1,27,0,2,1,1,14132,6,400,1,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
843,0,1,5,13,1,6,1,1,1,1,63,1,0,0,1,2632,11,400,2,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
844,9,3,2,17,1,1,3,2,1,1,35,1,0,0,1,6052,8,400,1,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
847,3,4,4,13,1,7,8,1,1,1,29,0,1,0,1,7502,2,400,3,4,4,1,3,0,0,0,3,0,1,1,1,-1.0,1,0
848,6,4,1,2,1,2,7,4,1,1,46,0,2,1,2,1837,1,500,2,4,4,3,6,0,0,0,0,2,1,0,2,-1.0,1,0
850,2,2,1,13,1,6,3,2,1,1,31,0,2,1,1,10049,15,400,4,4,4,0,6,0,0,0,6,0,1,1,2,-1.0,1,0
852,0,1,5,13,1,7,1,1,1,2,46,1,0,0,1,2858,8,400,4,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
854,4,4,0,18,1,7,4,1,1,1,48,0,1,0,5,13671,8,400,2,4,4,3,7,0,0,0,0,0,1,2,1,-1.0,2,0
855,6,1,6,18,1,6,7,2,1,1,41,0,2,1,3,14508,7,400,4,4,4,3,4,0,0,0,0,0,1,2,2,-1.0,2,0
856,0,2,0,9,1,1,1,2,1,1,44,0,0,0,1,232,10,400,2,4,4,3,5,0,0,0,0,4,2,0,0,-1.0,1,0
858,7,5,1,2,1,6,1,1,1,1,31,0,6,2,5,8943,9,400,2,4,4,3,6,0,0,0,1,0,1,1,0,-1.0,2,0
864,0,1,6,3,1,6,1,2,1,2,37,1,0,0,2,5788,9,400,1,4,4,3,6,0,0,0,1,0,1,0,0,-1.0,1,0
866,4,2,5,15,1,5,5,2,1,1,27,0,0,0,2,8690,13,400,2,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,1,0
869,2,5,4,17,1,1,5,2,1,1,54,0,2,1,1,5326,8,400,4,4,4,3,6,0,0,0,6,0,1,0,2,-1.0,1,0
871,4,4,6,9,1,1,4,1,1,1,61,0,2,1,1,14723,10,400,1,4,4,3,7,0,0,0,0,0,1,2,2,-1.0,1,0
875,1,1,4,13,1,2,2,2,1,1,55,1,1,0,5,9394,7,700,4,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,2,0
882,4,3,2,13,1,2,5,3,1,1,36,0,2,1,1,3264,12,400,2,4,4,5,6,0,0,0,3,0,1,0,2,-1.0,1,0
886,2,5,4,6,1,7,5,1,1,1,44,0,2,1,1,3658,16,400,2,4,4,1,6,0,0,0,3,0,1,0,2,-1.0,1,0
888,8,3,1,13,1,2,9,3,1,1,32,0,1,0,0,2334,12,400,1,4,4,0,6,0,0,0,3,0,1,0,1,-1.0,0,0
899,0,1,5,11,1,7,1,2,1,1,26,0,0,0,0,14381,12,400,2,4,4,3,5,0,0,0,6,0,1,2,0,-1.0,0,0
900,5,1,6,13,1,6,6,2,1,2,26,0,2,1,1,11624,3,400,1,4,4,0,6,0,0,0,0,0,1,2,2,-1.0,1,0
905,6,1,0,6,1,1,7,1,1,1,31,0,1,0,2,12369,5,400,2,4,4,3,5,0,0,0,6,0,1,2,1,-1.0,1,0
907,1,4,6,18,1,1,12,1,1,1,28,0,0,0,2,2601,8,400,3,4,4,3,6,0,0,0,6,0,1,0,0,-1.0,1,0
909,2,5,0,13,1,2,5,1,1,1,58,0,2,1,2,11942,10,400,2,4,4,5,7,0,0,0,0,0,1,2,2,-1.0,1,0
910,10,3,3,6,1,2,11,3,1,1,29,0,2,1,1,14446,3,400,4,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
913,7,5,5,17,1,2,1,1,1,1,34,1,0,0,1,8811,15,400,3,4,4,1,5,0,0,0,0,0,1,1,0,-1.0,1,0
914,2,2,0,17,1,6,3,2,1,1,41,0,0,0,5,8009,3,400,1,4,4,5,6,0,0,0,0,1,1,1,0,-1.0,2,0
918,1,1,5,13,1,7,2,3,1,1,27,0,0,0,0,836,8,400,3,4,4,0,6,0,0,0,1,0,1,0,0,-1.0,0,0
924,7,1,0,2,1,2,8,5,1,1,43,0,2,1,1,5403,15,400,3,4,4,3,7,0,0,0,1,0,1,0,2,-1.0,1,0
928,3,5,5,6,1,5,8,2,1,1,35,0,2,1,5,1318,1,400,3,4,4,5,0,0,0,0,0,0,1,0,2,-1.0,2,0
932,6,2,0,9,1,1,7,2,1,1,26,0,1,0,2,9055,6,400,2,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,0
933,7,4,6,13,1,6,1,1,1,2,33,0,0,0,1,2215,2,400,2,4,4,1,6,0,0,0,6,0,3,0,0,-1.0,1,0
934,4,5,3,17,1,1,4,1,1,2,30,0,2,1,5,11843,16,400,2,4,4,1,5,0,0,0,0,0,1,2,2,-1.0,2,0
937,10,4,3,2,1,2,11,4,1,1,72,0,1,0,1,11990,4,400,3,4,4,0,7,0,0,0,1,0,1,2,1,-1.0,1,0
946,2,2,5,6,1,7,5,2,1,2,16,1,4,1,5,116,2,400,1,4,4,3,3,0,0,0,3,0,1,0,1,-1.0,2,0
947,4,2,2,17,1,6,5,3,1,1,31,0,0,0,2,1851,13,400,2,4,4,1,6,0,0,0,6,0,1,0,0,-1.0,1,0
952,6,5,6,6,1,2,6,1,1,1,52,0,2,1,0,6780,15,400,2,4,4,1,6,0,0,0,0,0,1,1,2,-1.0,0,0
953,2,2,3,17,1,2,3,2,1,1,38,1,1,0,2,8008,13,500,3,4,4,3,7,1,0,0,6,0,1,1,1,-1.0,1,1
956,11,5,0,9,1,2,11,1,1,1,30,1,2,1,1,2990,11,400,1,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
958,0,4,2,5,1,5,9,1,1,2,38,1,6,2,5,14346,15,400,4,4,4,5,6,0,0,0,1,0,1,2,0,-1.0,2,0
959,3,5,1,6,1,6,8,1,1,1,27,0,2,1,2,11063,4,400,1,4,4,5,6,0,0,0,1,0,1,1,2,-1.0,1,0
967,0,2,5,13,1,7,1,2,1,2,32,1,1,0,1,1167,11,400,3,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,1,0
968,0,2,2,17,1,6,9,1,1,1,52,0,0,0,0,12798,12,400,4,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,0,0
973,11,3,3,13,1,2,12,3,1,1,47,0,1,0,1,14321,7,400,3,4,4,1,7,0,0,0,6,0,1,2,1,-1.0,1,0
997,6,3,1,6,1,2,7,3,1,1,32,0,2,1,1,804,9,400,1,4,4,3,6,0,0,0,6,0,1,0,2,-1.0,1,0
1000,8,4,1,2,1,2,9,4,1,1,56,0,2,1,3,9227,2,400,3,4,4,3,7,0,0,0,6,0,1,1,2,-1.0,2,0
1001,3,3,3,17,1,1,4,4,1,1,76,0,1,0,1,13841,14,400,3,4,4,0,7,0,0,0,0,0,1,2,1,-1.0,1,0
1005,5,4,2,17,1,1,6,5,1,1,34,0,1,0,2,7544,8,400,1,4,4,3,5,0,0,0,0,0,1,1,1,-1.0,1,0
1014,1,5,4,9,1,7,12,1,1,2,28,0,1,0,2,6435,10,400,3,4,4,1,6,0,0,0,1,0,1,1,1,-1.0,1,0
1015,6,5,4,13,1,6,6,1,1,1,29,1,1,0,1,13213,1,400,1,4,4,1,5,0,0,0,3,0,1,2,1,-1.0,1,0
1017,1,5,5,2,1,1,12,1,1,1,57,0,0,0,2,6031,1,400,1,4,4,3,7,0,0,0,0,0,1,0,0,-1.0,1,1
1019,3,1,0,9,1,7,4,2,1,2,35,0,1,0,1,13964,5,400,2,4,4,0,4,0,0,0,0,0,1,2,1,-1.0,1,0
1021,7,5,6,17,1,1,1,1,1,2,26,0,1,0,1,9904,1,400,3,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
1025,11,4,2,9,1,2,12,4,1,2,32,1,1,0,2,7254,13,400,3,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,0
1027,6,5,4,17,1,1,6,1,1,1,47,1,2,1,2,5041,12,400,3,4,4,3,6,0,0,0,0,4,2,0,2,-1.0,1,0
1029,2,2,3,17,1,2,3,2,1,1,38,0,1,0,2,11330,12,400,3,4,4,1,7,0,0,0,3,0,1,1,1,-1.0,1,0
1030,2,3,0,6,1,2,3,3,1,1,66,0,2,1,1,5718,8,400,2,4,4,1,7,0,0,0,0,0,1,0,2,-1.0,1,0
1034,4,3,2,9,1,2,5,3,1,1,73,0,2,1,2,13746,11,400,1,4,4,3,5,0,0,0,0,0,1,2,2,-1.0,1,0
1036,5,1,6,17,1,7,6,2,1,1,59,1,0,0,1,13574,16,400,4,4,4,0,7,0,0,0,6,0,1,2,0,-1.0,1,0
1037,5,1,6,13,1,1,6,3,1,1,29,0,2,1,1,4429,14,400,4,4,4,3,6,0,0,0,1,0,3,0,2,-1.0,1,0
1041,8,5,1,2,1,2,9,5,1,1,65,0,2,1,1,6822,15,400,2,4,4,5,5,0,0,0,6,0,1,1,2,-1.0,1,0
1044,2,2,2,6,1,6,3,3,1,1,51,0,4,1,5,8512,13,400,3,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,2,1
1046,4,1,5,17,1,5,5,1,1,1,38,0,1,0,1,7912,14,400,4,4,4,0,5,0,0,0,1,0,1,1,1,-1.0,1,0
1051,7,5,1,17,1,6,1,1,1,1,28,0,0,0,0,677,6,400,2,4,4,1,6,0,0,0,1,0,1,0,0,-1.0,0,0
1060,9,3,2,13,1,2,10,3,1,1,48,1,0,0,0,11252,7,400,1,4,4,1,6,0,0,0,6,0,1,1,0,-1.0,0,0
1061,2,2,2,13,1,7,3,2,1,2,20,1,1,0,1,6425,14,400,3,4,4,1,1,0,1,0,0,0,1,1,1,-1.0,1,0
1067,7,4,1,6,1,5,9,2,1,1,59,1,4,1,5,2729,3,700,1,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,2,0
1069,9,3,0,13,1,2,10,4,1,2,32,0,0,0,2,10974,6,400,4,4,4,1,5,0,0,0,6,0,1,1,0,-1.0,1,0
1070,7,3,6,17,1,2,8,4,1,1,32,0,1,0,2,2066,12,400,2,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,1
1071,3,1,4,9,1,7,4,3,1,1,43,1,0,0,1,13550,1,400,1,4,4,0,7,0,0,0,6,0,1,2,0,-1.0,1,0
1072,8,5,2,9,1,2,9,5,1,1,35,1,1,0,1,5887,10,400,3,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
1073,2,4,4,2,1,2,5,1,1,1,26,0,1,0,1,233,12,400,2,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,1
1075,1,5,1,13,1,1,12,1,1,1,34,0,1,0,1,1116,16,400,4,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,1,0
1077,4,5,1,13,1,7,4,1,1,1,42,0,0,0,1,457,8,400,4,4,4,1,7,0,0,0,0,0,1,0,0,-1.0,1,0
1081,10,5,0,17,1,1,4,1,1,1,34,0,0,0,0,140,9,400,2,4,4,0,6,0,0,0,1,0,1,0,0,-1.0,0,0
1083,0,2,0,12,1,1,9,3,1,1,50,0,6,2,5,12971,16,400,4,4,4,1,7,0,0,0,0,0,1,2,0,-1.0,2,0
1084,0,5,2,13,1,5,9,1,1,2,35,0,0,0,0,11899,9,400,3,4,4,0,5,0,0,0,1,0,1,2,0,-1.0,0,1
1086,4,2,6,18,1,7,4,4,1,1,50,0,1,0,5,5379,8,400,3,4,4,0,7,0,0,0,3,0,1,0,1,-1.0,2,0
1087,6,4,5,6,1,1,7,4,1,1,26,1,0,0,1,4078,16,400,2,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,1,0
1091,3,2,1,13,1,2,4,2,1,1,42,0,1,0,1,10446,2,400,4,4,4,1,7,0,0,0,6,0,1,1,1,-1.0,1,0
1094,11,3,4,13,1,1,12,3,1,1,57,0,1,0,1,13239,16,400,3,4,4,1,7,0,0,0,0,0,1,2,1,-1.0,1,0
1098,0,5,2,13,1,5,9,1,1,1,33,1,1,0,1,6585,3,400,4,4,4,0,6,0,0,0,3,0,1,1,1,-1.0,1,0
1102,1,1,6,13,1,1,2,1,1,1,44,0,2,1,2,8102,3,400,1,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
1105,4,1,3,9,1,7,5,1,1,1,35,0,2,1,2,5327,3,400,2,4,4,5,5,0,0,0,1,0,1,0,2,-1.0,1,0
1109,10,4,4,9,1,1,10,1,1,1,25,0,1,0,1,1501,14,400,1,4,4,1,4,0,0,0,3,0,1,0,1,-1.0,1,0
1111,2,2,6,9,1,1,3,2,1,1,37,1,0,0,0,14991,12,400,1,4,4,3,6,0,0,0,6,0,1,2,0,-1.0,0,0
1112,2,3,0,17,1,6,5,1,1,1,50,0,0,0,0,14678,5,400,1,4,4,1,7,0,0,0,0,0,1,2,0,-1.0,0,0
1113,3,1,0,2,1,7,4,2,1,1,49,1,1,0,2,196,4,400,3,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,1,0
1115,3,2,1,13,1,2,8,2,1,1,27,0,0,0,1,5370,9,400,3,4,4,0,5,0,0,0,0,1,1,0,0,-1.0,1,0
1119,0,1,1,6,1,5,1,2,1,1,42,0,0,0,2,10194,12,400,3,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,1,0
1122,6,5,4,2,1,3,6,1,1,2,40,0,0,0,1,3751,10,400,2,4,4,3,6,0,0,0,6,0,1,0,0,-1.0,1,0
1123,3,3,2,17,1,1,1,1,1,1,46,0,2,1,2,549,8,400,1,4,4,3,7,0,0,0,3,0,1,0,2,-1.0,1,0
1126,0,2,4,17,1,6,1,3,1,1,51,0,2,1,5,14147,12,400,3,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,2,0
1132,5,1,3,13,1,2,6,2,1,1,45,0,1,0,1,9739,5,400,3,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
1134,2,1,5,13,1,5,4,1,1,1,62,0,0,0,1,6847,2,400,3,4,4,1,7,0,0,0,0,4,2,1,0,-1.0,1,0
1135,9,2,0,9,1,2,10,3,1,1,43,1,1,0,2,1021,5,500,4,4,4,1,7,0,0,0,0,2,1,0,1,-1.0,1,1
1138,7,4,0,13,1,2,8,4,1,1,71,0,2,1,1,14276,3,400,2,4,4,3,5,0,0,0,3,0,1,2,2,-1.0,1,0
1139,3,2,1,17,1,2,4,2,1,1,38,0,2,1,1,7083,15,400,2,4,4,0,6,0,0,0,0,0,1,1,2,-1.0,1,0
1140,4,5,1,6,1,6,4,1,1,1,31,0,4,1,5,558,1,400,1,4,4,0,4,0,0,0,0,0,1,0,1,-1.0,2,0
1141,1,3,5,17,1,6,12,1,1,1,52,0,1,0,2,6478,7,500,2,4,4,0,7,0,0,0,0,2,1,1,1,-1.0,1,0
1143,4,1,2,6,1,7,5,1,1,2,0,0,1,0,5,318,16,400,4,4,4,1,0,0,0,0,0,0,1,0,1,-1.0,2,1
1144,0,1,3,13,1,6,1,1,1,2,28,0,1,0,1,2402,10,400,4,4,4,3,5,0,0,0,6,0,1,0,1,-1.0,1,0
1147,5,1,6,9,1,7,6,2,1,1,45,0,1,0,2,8358,1,400,3,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
1152,7,3,0,6,1,1,8,3,1,1,42,0,1,0,5,14125,11,400,3,4,4,0,6,0,0,0,6,0,1,2,1,-1.0,2,0
1155,7,2,2,13,1,2,1,2,1,1,38,1,1,0,1,740,5,400,1,4,4,3,7,0,0,0,1,0,1,0,1,-1.0,1,0
1157,4,1,2,13,1,6,5,2,1,1,30,0,2,1,2,12030,5,400,1,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
1169,4,4,5,9,1,1,8,1,1,1,38,0,2,1,1,1304,2,400,2,4,4,3,6,0,0,0,3,0,1,0,2,-1.0,1,0
1175,7,5,4,17,1,5,1,2,1,1,44,0,0,0,1,14594,7,400,2,4,4,3,5,0,0,0,6,0,1,2,0,-1.0,1,0
1178,2,3,2,2,1,7,5,1,1,1,34,1,1,0,2,15232,2,400,3,4,4,0,5,0,0,0,0,0,1,2,1,-1.0,1,0
1179,3,1,4,17,1,1,4,1,1,1,59,1,1,0,1,12239,3,400,1,4,4,3,7,0,0,0,6,0,1,2,1,-1.0,1,0
1183,2,4,1,13,1,1,5,2,1,1,55,0,1,0,2,15111,7,400,2,4,4,3,7,0,0,0,3,0,1,2,1,-1.0,1,0
1186,10,5,2,6,1,7,10,1,1,1,54,0,4,1,5,10040,8,400,2,4,4,3,7,0,0,0,6,0,1,1,1,-1.0,2,0
1187,3,1,2,17,1,7,4,2,1,2,23,0,1,0,0,11210,5,400,3,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,0,0
1191,10,4,2,6,1,3,11,4,1,1,26,0,1,0,0,7409,3,400,2,4,4,3,5,0,0,0,0,0,1,1,1,-1.0,0,1
1200,2,3,2,0,1,4,5,1,1,1,41,1,0,0,5,1025,4,400,1,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,2,0
1202,5,5,2,2,1,7,2,1,1,1,50,0,1,0,1,7470,8,400,4,4,4,1,7,0,0,0,1,0,1,1,1,-1.0,1,0
1205,4,1,4,13,1,2,5,2,1,1,27,0,2,1,1,15395,6,400,1,4,4,3,5,0,0,0,6,0,1,2,2,-1.0,1,0
1206,10,2,5,13,1,2,11,5,1,2,34,1,1,0,1,14369,7,400,4,4,4,0,5,0,0,0,6,0,1,2,1,-1.0,1,0
1208,1,1,2,17,1,7,11,3,1,1,78,1,2,1,1,8460,3,400,1,4,4,5,7,0,0,0,3,0,1,1,2,-1.0,1,0
1212,10,3,4,6,1,1,11,4,1,1,58,0,2,1,1,5441,3,400,1,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,0
1213,6,2,0,2,1,1,7,3,1,1,58,0,2,1,3,11305,16,400,1,4,4,3,7,0,0,0,0,0,1,1,2,-1.0,2,0
1215,11,4,4,13,1,1,12,4,1,1,51,1,0,0,1,1526,13,400,1,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,1,0
1216,10,4,0,13,1,3,10,2,1,1,60,0,1,0,1,668,8,400,3,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
1218,9,3,4,9,1,1,10,3,1,1,74,0,0,0,1,14335,12,400,2,4,4,0,7,0,0,0,6,0,1,2,0,-1.0,1,0
1219,5,1,5,13,1,6,6,1,1,1,31,0,2,1,5,7311,1,400,2,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,2,0
1222,11,4,6,9,1,1,12,5,1,2,34,0,1,0,0,13360,12,400,2,4,4,3,5,0,0,0,6,0,1,2,1,-1.0,0,0
1232,7,3,1,9,1,2,8,4,1,1,48,1,0,0,2,13194,11,400,3,4,4,0,7,0,0,0,1,0,1,2,0,-1.0,1,0
